Date,Channel,Campaign Name,Ad Set Name,Ad Name,CPC,Spend,Impressions,Clicks,Conversions,Reach
2025-01-07,Google Organic,Summer Promo,Set C,Ad 3,1.76,125.64,11598,129,29,6383
2025-01-08,Google,Retargeting,Set B,Ad 5,0.95,29.83,4578,579,50,4429
2025-01-08,Facebook,Holiday Sale,Set C,Ad 5,1.82,231.58,1621,195,44,2810
2025-01-08,LinkedIn,Holiday Sale,Set D,Ad 3,1.2,28.9,6599,511,27,1394
2025-01-08,TikTok,Holiday Sale,Set C,Ad 2,1.93,62.66,1822,204,82,1601
2025-01-08,Instagram,Back to School,Set D,Ad 5,1.01,27.12,13593,140,48,7663
2025-01-08,X,Holiday Sale,Set C,Ad 5,0.79,226.35,13493,266,22,4685
2025-01-08,Google Organic,Back to School,Set C,Ad 1,1.52,235.65,10447,158,41,918
2025-01-09,Google,Retargeting,Set A,Ad 3,1.05,270.71,2113,325,42,2824
2025-01-09,Facebook,Holiday Sale,Set B,Ad 5,1.84,297.04,7793,415,60,2134
2025-01-09,LinkedIn,Summer Promo,Set B,Ad 2,1.52,107.29,4470,510,5,8564
2025-01-09,TikTok,Retargeting,Set D,Ad 3,0.75,293.68,7778,337,54,3148
2025-01-09,Instagram,Retargeting,Set A,Ad 1,0.83,253.14,7203,599,7,6906
2025-01-09,X,Back to School,Set C,Ad 3,1.28,106.71,7659,87,73,7162
2025-01-09,Google Organic,Back to School,Set C,Ad 2,1.44,271.19,10632,60,49,2059
2025-01-10,Google,Holiday Sale,Set D,Ad 5,1.63,275.07,11176,447,30,933
2025-01-10,Facebook,Holiday Sale,Set D,Ad 1,1.62,223.79,1955,397,59,5828
2025-01-10,LinkedIn,Back to School,Set A,Ad 4,1.64,95.07,12660,330,45,10742
2025-01-10,TikTok,Brand Awareness,Set D,Ad 1,1.47,20.26,7240,301,19,3530
2025-01-10,Instagram,Holiday Sale,Set B,Ad 3,1.11,290.9,7256,410,93,6025
2025-01-10,X,Back to School,Set D,Ad 3,0.81,164.28,2505,130,43,6489
2025-01-10,Google Organic,Retargeting,Set A,Ad 3,0.51,31.74,11007,425,59,4924
2025-01-11,Google,Summer Promo,Set C,Ad 2,1.67,185.63,8383,239,50,9817
2025-01-11,Facebook,Holiday Sale,Set C,Ad 2,1.83,43.1,14656,539,89,5178
2025-01-11,LinkedIn,Holiday Sale,Set D,Ad 2,1.73,94.93,1414,275,93,2672
2025-01-11,TikTok,Retargeting,Set A,Ad 4,1.81,217.29,8785,584,26,7505
2025-01-11,Instagram,Back to School,Set B,Ad 1,1.51,175.85,6196,435,63,6168
2025-01-11,X,Back to School,Set C,Ad 3,0.74,193.31,14380,141,58,1191
2025-01-11,Google Organic,Holiday Sale,Set D,Ad 4,1.46,178.27,13561,201,50,10595
2025-01-12,Google,Holiday Sale,Set C,Ad 4,0.56,44.29,5239,176,93,1612
2025-01-12,Facebook,Summer Promo,Set A,Ad 5,0.75,243.92,6678,334,18,4199
2025-01-12,LinkedIn,Holiday Sale,Set A,Ad 2,1.1,171.62,6512,562,53,1005
2025-01-12,TikTok,Brand Awareness,Set A,Ad 1,1.17,65.43,5295,317,46,818
2025-01-12,Instagram,Holiday Sale,Set B,Ad 5,1.43,148.09,13215,280,17,8656
2025-01-12,X,Holiday Sale,Set A,Ad 2,0.85,229.51,2243,590,63,7722
2025-01-12,Google Organic,Summer Promo,Set B,Ad 5,1.03,92.24,12820,166,21,9846
2025-01-13,Google,Back to School,Set C,Ad 1,0.97,266.63,2442,218,16,5240
2025-01-13,Facebook,Holiday Sale,Set C,Ad 3,1.21,77.52,1360,181,68,7101
2025-01-13,LinkedIn,Retargeting,Set C,Ad 5,0.66,233.81,9504,465,11,11838
2025-01-13,TikTok,Holiday Sale,Set A,Ad 1,1.16,56.58,3533,324,5,2810
2025-01-13,Instagram,Holiday Sale,Set D,Ad 3,1.77,184.38,13634,251,93,11340
2025-01-13,X,Brand Awareness,Set A,Ad 4,0.67,75.74,12512,76,76,1049
2025-01-13,Google Organic,Holiday Sale,Set A,Ad 1,1.38,67.82,12153,366,48,9838
2025-01-14,Google,Brand Awareness,Set C,Ad 3,1.33,113.14,3287,241,28,9866
2025-01-14,Facebook,Retargeting,Set C,Ad 5,1.03,161.72,13194,302,67,8738
2025-01-14,LinkedIn,Back to School,Set A,Ad 3,1.93,73.88,2649,96,61,2030
2025-01-14,TikTok,Back to School,Set C,Ad 1,1.92,138.94,13619,370,79,9986
2025-01-14,Instagram,Back to School,Set D,Ad 2,0.72,257.44,5452,246,17,10087
2025-01-14,X,Back to School,Set C,Ad 3,1.77,120.66,12878,174,26,1610
2025-01-14,Google Organic,Brand Awareness,Set C,Ad 3,0.57,198.79,9290,374,57,7198
2025-01-15,Google,Holiday Sale,Set B,Ad 2,0.68,121.64,7763,89,71,11898
2025-01-15,Facebook,Brand Awareness,Set A,Ad 2,1.97,265.98,4866,301,95,8142
2025-01-15,LinkedIn,Summer Promo,Set C,Ad 1,0.7,277.57,7457,109,45,5445
2025-01-15,TikTok,Holiday Sale,Set B,Ad 1,0.55,227.66,2301,463,61,10406
2025-01-15,Instagram,Retargeting,Set A,Ad 1,0.54,83.52,6077,441,66,9202
2025-01-15,X,Retargeting,Set A,Ad 2,1.13,126.17,7390,573,75,7339
2025-01-15,Google Organic,Holiday Sale,Set D,Ad 4,0.88,82.64,4758,187,70,8607
2025-01-16,Google,Summer Promo,Set B,Ad 3,0.76,28.43,4619,330,44,10121
2025-01-16,Facebook,Summer Promo,Set A,Ad 4,1.53,27.42,3546,538,35,2096
2025-01-16,LinkedIn,Holiday Sale,Set C,Ad 4,1.44,76.18,14615,56,79,6447
2025-01-16,TikTok,Brand Awareness,Set C,Ad 3,1.41,54.71,8076,240,52,4055
2025-01-16,Instagram,Back to School,Set A,Ad 4,1.05,206.73,1993,414,56,10217
2025-01-16,X,Back to School,Set C,Ad 5,1.64,142.17,13526,492,55,7689
2025-01-16,Google Organic,Summer Promo,Set D,Ad 1,1.84,181.68,1914,158,41,2958
2025-01-17,Google,Brand Awareness,Set C,Ad 5,1.03,153.82,11720,336,93,10207
2025-01-17,Facebook,Brand Awareness,Set A,Ad 4,0.78,60.25,12825,385,46,3086
2025-01-17,LinkedIn,Back to School,Set A,Ad 4,1.09,286.89,5352,69,62,2760
2025-01-17,TikTok,Back to School,Set A,Ad 4,1.76,281.74,4545,304,89,4221
2025-01-17,Instagram,Brand Awareness,Set C,Ad 5,0.96,94.47,9607,149,93,7699
2025-01-17,X,Summer Promo,Set D,Ad 5,1.2,57.41,6906,154,36,9354
2025-01-17,Google Organic,Summer Promo,Set B,Ad 3,0.96,29.19,6102,193,50,2363
2025-01-18,Google,Holiday Sale,Set A,Ad 1,0.85,186.02,11819,92,24,9030
2025-01-18,Facebook,Brand Awareness,Set C,Ad 2,1.56,121.53,9014,478,88,7438
2025-01-18,LinkedIn,Back to School,Set A,Ad 2,0.92,181.56,2021,361,70,1721
2025-01-18,TikTok,Brand Awareness,Set D,Ad 4,1.42,114.3,4887,334,96,5850
2025-01-18,Instagram,Back to School,Set A,Ad 3,1.32,148.71,10282,153,36,8744
2025-01-18,X,Holiday Sale,Set B,Ad 5,1.88,58.21,3120,600,75,1443
2025-01-18,Google Organic,Brand Awareness,Set D,Ad 2,0.69,60.82,14261,472,59,7801
2025-01-19,Google,Brand Awareness,Set D,Ad 2,1.56,160.69,5869,170,9,11714
2025-01-19,Facebook,Summer Promo,Set D,Ad 5,0.94,55.45,11024,415,71,8403
2025-01-19,LinkedIn,Retargeting,Set A,Ad 5,1.31,232.22,13733,581,12,8469
2025-01-19,TikTok,Brand Awareness,Set A,Ad 5,1.35,66.35,2875,428,76,916
2025-01-19,Instagram,Holiday Sale,Set D,Ad 3,0.67,252.62,2113,506,84,5715
2025-01-19,X,Summer Promo,Set D,Ad 2,1.48,258.32,8434,440,47,2694
2025-01-19,Google Organic,Retargeting,Set D,Ad 4,1.76,130.74,5405,130,30,1652
2025-01-20,Google,Summer Promo,Set D,Ad 4,0.78,170.81,13438,137,44,10833
2025-01-20,Facebook,Brand Awareness,Set D,Ad 3,1.59,31.75,10822,151,49,1681
2025-01-20,LinkedIn,Back to School,Set B,Ad 2,0.66,193.62,14368,227,5,8566
2025-01-20,TikTok,Retargeting,Set D,Ad 4,1.88,289.68,3560,90,77,8731
2025-01-20,Instagram,Retargeting,Set D,Ad 5,1.35,119.18,4818,517,5,9456
2025-01-20,X,Brand Awareness,Set C,Ad 3,1.87,231.75,14821,431,98,11507
2025-01-20,Google Organic,Back to School,Set B,Ad 3,0.64,96.62,4302,213,52,1105
2025-01-21,Google,Brand Awareness,Set C,Ad 4,0.65,260.51,4455,85,53,3071
2025-01-21,Facebook,Holiday Sale,Set A,Ad 4,1.93,267.23,7837,424,50,9315
2025-01-21,LinkedIn,Retargeting,Set D,Ad 3,1.34,177.22,3409,422,28,9463
2025-01-21,TikTok,Retargeting,Set D,Ad 5,0.72,56.56,14492,490,54,2360
2025-01-21,Instagram,Summer Promo,Set C,Ad 5,0.98,160.84,12781,258,10,11725
2025-01-21,X,Holiday Sale,Set B,Ad 1,1.53,278.31,11497,360,21,10635
2025-01-21,Google Organic,Retargeting,Set C,Ad 1,1.13,269.45,6161,466,78,6984
2025-01-22,Google,Summer Promo,Set D,Ad 3,1.21,104.65,14241,103,37,6621
2025-01-22,Facebook,Retargeting,Set C,Ad 2,1.17,220.94,8175,579,26,6940
2025-01-22,LinkedIn,Back to School,Set C,Ad 2,1.55,208.59,3828,527,29,10453
2025-01-22,TikTok,Brand Awareness,Set A,Ad 1,0.83,166.07,10986,247,73,1228
2025-01-22,Instagram,Holiday Sale,Set D,Ad 4,1.02,41.46,13297,107,58,8174
2025-01-22,X,Back to School,Set B,Ad 3,1.33,72.65,13875,190,22,7068
2025-01-22,Google Organic,Holiday Sale,Set C,Ad 2,1.88,105.89,11636,72,56,5352
2025-01-23,Google,Summer Promo,Set A,Ad 5,0.71,137.52,11121,160,71,7893
2025-01-23,Facebook,Back to School,Set D,Ad 3,0.61,87.01,11595,202,40,9368
2025-01-23,LinkedIn,Holiday Sale,Set A,Ad 1,1.23,33.51,1139,440,78,3827
2025-01-23,TikTok,Summer Promo,Set B,Ad 2,1.33,178.94,1670,538,25,8058
2025-01-23,Instagram,Holiday Sale,Set C,Ad 1,1.85,54.2,6551,66,23,3378
2025-01-23,X,Brand Awareness,Set C,Ad 5,0.76,38.53,14124,253,55,955
2025-01-23,Google Organic,Holiday Sale,Set A,Ad 5,1.76,121.4,7301,237,36,6857
2025-01-24,Google,Holiday Sale,Set A,Ad 4,0.55,254.68,14161,357,63,9213
2025-01-24,Facebook,Retargeting,Set A,Ad 3,0.98,245.31,7416,480,34,10116
2025-01-24,LinkedIn,Retargeting,Set D,Ad 5,1.76,145.03,6299,50,76,5501
2025-01-24,TikTok,Retargeting,Set B,Ad 4,1.74,228.08,13441,322,90,10591
2025-01-24,Instagram,Summer Promo,Set A,Ad 4,1.42,99.12,11307,204,83,1752
2025-01-24,X,Retargeting,Set D,Ad 3,0.78,132.77,8488,414,20,717
2025-01-24,Google Organic,Back to School,Set D,Ad 4,1.75,48.39,5428,157,98,2768
2025-01-25,Google,Summer Promo,Set B,Ad 4,1.52,71.61,2740,551,42,3548
2025-01-25,Facebook,Brand Awareness,Set C,Ad 5,1.57,188.5,8270,573,52,1523
2025-01-25,LinkedIn,Retargeting,Set B,Ad 1,0.68,171.91,9043,301,65,7669
2025-01-25,TikTok,Back to School,Set C,Ad 1,1.14,217.74,12236,415,92,5439
2025-01-25,Instagram,Brand Awareness,Set D,Ad 1,1.42,121.91,10476,272,23,9463
2025-01-25,X,Holiday Sale,Set A,Ad 2,1.15,32.04,12114,476,10,6201
2025-01-25,Google Organic,Holiday Sale,Set A,Ad 1,0.99,57.78,9538,526,66,4583
2025-01-26,Google,Back to School,Set D,Ad 5,0.61,195.51,4060,501,83,4846
2025-01-26,Facebook,Back to School,Set B,Ad 4,1.68,244.91,9819,515,76,3522
2025-01-26,LinkedIn,Brand Awareness,Set A,Ad 1,1.72,127.7,12515,122,85,6979
2025-01-26,TikTok,Brand Awareness,Set A,Ad 1,1.1,57.65,4126,464,27,5330
2025-01-26,Instagram,Back to School,Set C,Ad 2,1.36,222.7,11241,526,87,8428
2025-01-26,X,Summer Promo,Set A,Ad 4,1.86,86.38,14578,125,64,6430
2025-01-26,Google Organic,Retargeting,Set B,Ad 2,1.33,75.5,7219,394,90,11457
2025-01-27,Google,Retargeting,Set B,Ad 2,1.86,94.12,10641,532,95,10024
2025-01-27,Facebook,Retargeting,Set A,Ad 4,1.9,139.64,9117,420,49,7392
2025-01-27,LinkedIn,Brand Awareness,Set B,Ad 4,1.45,218.87,8572,261,76,6473
2025-01-27,TikTok,Back to School,Set A,Ad 5,0.72,145.12,3848,274,84,5215
2025-01-27,Instagram,Summer Promo,Set C,Ad 1,1.97,54.07,4862,345,43,4455
2025-01-27,X,Holiday Sale,Set C,Ad 2,1.1,93.69,11729,363,87,8534
2025-01-27,Google Organic,Back to School,Set D,Ad 3,0.95,51.04,2882,500,55,2700
2025-01-28,Google,Summer Promo,Set D,Ad 4,1.14,143.96,2310,59,10,3145
2025-01-28,Facebook,Back to School,Set D,Ad 5,1.57,23.82,13520,565,83,8343
2025-01-28,LinkedIn,Brand Awareness,Set D,Ad 4,1.23,124.06,11041,402,48,7349
2025-01-28,TikTok,Holiday Sale,Set A,Ad 5,1.61,163.63,7251,87,52,8033
2025-01-28,Instagram,Summer Promo,Set D,Ad 4,1.89,130.97,8247,587,12,9289
2025-01-28,X,Brand Awareness,Set C,Ad 1,0.99,266.17,8048,290,57,4879
2025-01-28,Google Organic,Holiday Sale,Set C,Ad 4,0.93,106.64,9731,64,99,743
2025-01-29,Google,Holiday Sale,Set D,Ad 1,0.68,54.36,4112,569,62,11765
2025-01-29,Facebook,Back to School,Set B,Ad 2,1.74,68.7,8665,492,60,7245
2025-01-29,LinkedIn,Summer Promo,Set B,Ad 5,1.04,205.74,2163,199,32,6334
2025-01-29,TikTok,Back to School,Set B,Ad 1,1.05,280.21,14221,75,22,11883
2025-01-29,Instagram,Back to School,Set C,Ad 5,1.39,295.49,13933,327,60,8850
2025-01-29,X,Back to School,Set D,Ad 3,1.19,58.88,2281,98,10,982
2025-01-29,Google Organic,Summer Promo,Set A,Ad 2,0.58,28.76,10221,262,54,610
2025-01-30,Google,Holiday Sale,Set C,Ad 3,1.83,240.54,5207,132,98,3468
2025-01-30,Facebook,Holiday Sale,Set A,Ad 3,0.9,258.84,6464,389,28,4928
2025-01-30,LinkedIn,Brand Awareness,Set D,Ad 5,1.9,117.78,13364,224,48,7348
2025-01-30,TikTok,Retargeting,Set C,Ad 2,1.33,175.12,11903,563,67,732
2025-01-30,Instagram,Brand Awareness,Set D,Ad 3,0.93,33.99,1739,471,93,660
2025-01-30,X,Holiday Sale,Set B,Ad 2,1.73,137.91,7984,581,31,5285
2025-01-30,Google Organic,Holiday Sale,Set D,Ad 3,1.18,70.26,4194,144,31,11065
2025-01-31,Google,Summer Promo,Set D,Ad 1,0.81,241.99,8102,230,61,8076
2025-01-31,Facebook,Back to School,Set C,Ad 5,1.17,70.84,5939,115,97,3194
2025-01-31,LinkedIn,Brand Awareness,Set C,Ad 4,1.27,264.28,9359,146,86,11244
2025-01-31,TikTok,Back to School,Set B,Ad 2,1.15,49.79,1908,74,54,3179
2025-01-31,Instagram,Summer Promo,Set C,Ad 5,0.87,289.86,13893,226,49,5581
2025-01-31,X,Back to School,Set B,Ad 2,1.5,25.43,2533,226,6,3724
2025-01-31,Google Organic,Back to School,Set A,Ad 2,1.52,30.21,13693,197,79,2652
2025-02-01,Google,Retargeting,Set C,Ad 2,0.87,186.07,12629,324,100,10404
2025-02-01,Facebook,Summer Promo,Set C,Ad 5,1.45,53.82,1465,543,50,2202
2025-02-01,LinkedIn,Back to School,Set D,Ad 1,1.04,211.77,9184,161,50,8582
2025-02-01,TikTok,Holiday Sale,Set A,Ad 3,1.47,140.44,13874,235,14,10385
2025-02-01,Instagram,Brand Awareness,Set A,Ad 3,0.56,243.76,13839,240,48,2971
2025-02-01,X,Brand Awareness,Set D,Ad 4,1.57,287.61,7727,59,73,10374
2025-02-01,Google Organic,Back to School,Set D,Ad 1,1.36,160.61,11339,298,90,6148
2025-02-02,Google,Summer Promo,Set B,Ad 4,1.62,226.33,4895,450,44,2735
2025-02-02,Facebook,Back to School,Set B,Ad 4,0.98,216.7,9656,593,92,3365
2025-02-02,LinkedIn,Retargeting,Set B,Ad 4,0.6,86.86,5269,533,83,11875
2025-02-02,TikTok,Summer Promo,Set B,Ad 2,1.06,236.86,9527,350,86,11180
2025-02-02,Instagram,Brand Awareness,Set C,Ad 5,0.97,65.86,9626,435,6,11464
2025-02-02,X,Retargeting,Set D,Ad 2,1.04,253.89,13737,577,42,2637
2025-02-02,Google Organic,Summer Promo,Set D,Ad 5,0.58,42.37,12546,480,72,11587
2025-02-03,Google,Summer Promo,Set B,Ad 4,1.32,150.61,5721,477,31,2319
2025-02-03,Facebook,Back to School,Set C,Ad 1,1.36,213.74,4861,263,99,525
2025-02-03,LinkedIn,Back to School,Set A,Ad 4,1.09,72.32,1060,337,24,3748
2025-02-03,TikTok,Holiday Sale,Set A,Ad 2,1.79,242.28,14451,585,81,8464
2025-02-03,Instagram,Summer Promo,Set B,Ad 3,0.86,104.35,2550,411,83,3136
2025-02-03,X,Holiday Sale,Set D,Ad 2,1.99,257.11,6545,435,14,2928
2025-02-03,Google Organic,Brand Awareness,Set C,Ad 1,1.91,169.5,3390,587,44,10109
2025-02-04,Google,Brand Awareness,Set C,Ad 3,1.83,21.64,12803,283,62,1741
2025-02-04,Facebook,Back to School,Set A,Ad 5,1.47,169.18,7979,127,59,10760
2025-02-04,LinkedIn,Retargeting,Set C,Ad 1,1.96,72.37,3521,50,76,5008
2025-02-04,TikTok,Retargeting,Set A,Ad 3,1.89,250.46,3233,283,21,8291
2025-02-04,Instagram,Summer Promo,Set D,Ad 1,1.86,85.23,10317,397,68,6485
2025-02-04,X,Retargeting,Set B,Ad 3,1.38,180.53,3155,51,77,5071
2025-02-04,Google Organic,Summer Promo,Set C,Ad 5,0.85,276.99,4885,173,77,2088
2025-02-05,Google,Holiday Sale,Set C,Ad 1,0.77,61.53,2435,416,44,710
2025-02-05,Facebook,Retargeting,Set D,Ad 3,0.69,20.6,11865,334,79,2596
2025-02-05,LinkedIn,Brand Awareness,Set B,Ad 2,1.76,126.01,1059,262,7,6920
2025-02-05,TikTok,Summer Promo,Set C,Ad 2,1.7,245.23,6479,585,20,7997
2025-02-05,Instagram,Back to School,Set A,Ad 1,1.36,187.33,10420,374,87,5919
2025-02-05,X,Retargeting,Set A,Ad 2,1.52,230.23,14617,179,65,10477
2025-02-05,Google Organic,Retargeting,Set D,Ad 2,0.63,62.43,6554,86,74,5312
2025-02-06,Google,Back to School,Set B,Ad 4,1.1,278.22,1708,437,11,4737
2025-02-06,Facebook,Summer Promo,Set B,Ad 1,0.99,292.47,8195,431,31,8286
2025-02-06,LinkedIn,Back to School,Set C,Ad 1,0.98,51.95,3806,366,17,3008
2025-02-06,TikTok,Brand Awareness,Set B,Ad 3,1.88,45.21,13904,108,23,1870
2025-02-06,Instagram,Holiday Sale,Set C,Ad 5,1.84,148.41,13025,429,58,9717
2025-02-06,X,Back to School,Set D,Ad 3,0.52,85.96,8534,188,62,5636
2025-02-06,Google Organic,Brand Awareness,Set B,Ad 5,0.88,97.81,4750,453,19,9701
2025-02-07,Google,Holiday Sale,Set A,Ad 3,1.76,252.92,2167,249,53,7669
2025-02-07,Facebook,Summer Promo,Set D,Ad 3,0.62,69.99,1993,312,23,8231
2025-02-07,LinkedIn,Summer Promo,Set D,Ad 5,1.53,140.08,10881,120,58,9881
2025-02-07,TikTok,Summer Promo,Set D,Ad 3,1.02,106.21,4604,438,62,10829
2025-02-07,Instagram,Back to School,Set A,Ad 3,0.68,224.45,3190,181,35,8169
2025-02-07,X,Back to School,Set D,Ad 1,0.96,80.62,7271,260,88,6660
2025-02-07,Google Organic,Summer Promo,Set A,Ad 1,0.85,66.42,4689,490,24,5531
2025-02-08,Google,Brand Awareness,Set B,Ad 2,1.17,43.31,14944,592,65,4885
2025-02-08,Facebook,Holiday Sale,Set A,Ad 1,1.16,185.75,5053,240,17,5733
2025-02-08,LinkedIn,Brand Awareness,Set A,Ad 5,1.48,44.19,3326,280,79,7735
2025-02-08,TikTok,Summer Promo,Set B,Ad 4,1.72,294.73,10094,60,47,4053
2025-02-08,Instagram,Summer Promo,Set A,Ad 3,1.0,237.23,10890,221,14,3044
2025-02-08,X,Retargeting,Set A,Ad 2,1.99,70.66,3647,197,16,3733
2025-02-08,Google Organic,Holiday Sale,Set C,Ad 4,0.58,183.91,2391,493,54,4237
2025-02-09,Google,Back to School,Set B,Ad 4,1.04,267.8,2422,268,74,1047
2025-02-09,Facebook,Back to School,Set B,Ad 5,1.11,118.28,4750,434,100,5787
2025-02-09,LinkedIn,Brand Awareness,Set B,Ad 3,0.81,231.64,4917,345,27,11895
2025-02-09,TikTok,Back to School,Set B,Ad 5,1.66,173.55,8603,91,65,11607
2025-02-09,Instagram,Holiday Sale,Set D,Ad 1,1.7,263.67,2000,561,89,2371
2025-02-09,X,Retargeting,Set B,Ad 3,1.53,156.9,1941,499,39,8825
2025-02-09,Google Organic,Brand Awareness,Set C,Ad 2,0.67,286.49,10174,147,50,10572
2025-02-10,Google,Back to School,Set C,Ad 5,1.66,48.21,3720,469,75,2177
2025-02-10,Facebook,Brand Awareness,Set B,Ad 2,1.9,219.35,14242,325,9,11209
2025-02-10,LinkedIn,Brand Awareness,Set C,Ad 2,1.58,35.69,7724,106,55,1061
2025-02-10,TikTok,Summer Promo,Set A,Ad 5,1.62,274.88,12005,241,56,7422
2025-02-10,Instagram,Holiday Sale,Set B,Ad 3,1.6,226.4,6928,299,51,1135
2025-02-10,X,Brand Awareness,Set B,Ad 1,0.83,242.53,9385,273,9,6224
2025-02-10,Google Organic,Retargeting,Set A,Ad 1,1.21,56.44,11366,369,35,3200
2025-02-11,Google,Back to School,Set C,Ad 1,0.72,270.68,7337,302,71,2381
2025-02-11,Facebook,Holiday Sale,Set D,Ad 5,1.33,218.19,10956,124,92,4429
2025-02-11,LinkedIn,Retargeting,Set C,Ad 1,1.43,172.26,12325,251,58,3807
2025-02-11,TikTok,Back to School,Set D,Ad 3,1.38,204.31,8660,132,96,9521
2025-02-11,Instagram,Holiday Sale,Set A,Ad 3,0.58,67.82,12947,501,85,4291
2025-02-11,X,Holiday Sale,Set A,Ad 1,1.91,272.11,7924,579,92,8297
2025-02-11,Google Organic,Retargeting,Set B,Ad 1,1.87,36.89,14115,507,42,8636
2025-02-12,Google,Back to School,Set D,Ad 3,1.98,297.89,4730,585,59,9974
2025-02-12,Facebook,Retargeting,Set C,Ad 2,1.45,21.57,8472,121,33,7746
2025-02-12,LinkedIn,Holiday Sale,Set C,Ad 2,1.19,120.16,3510,387,11,8836
2025-02-12,TikTok,Holiday Sale,Set B,Ad 3,1.81,213.61,4138,577,21,3174
2025-02-12,Instagram,Holiday Sale,Set D,Ad 3,1.61,104.25,13979,309,59,9024
2025-02-12,X,Holiday Sale,Set A,Ad 5,1.25,112.04,7700,551,16,7139
2025-02-12,Google Organic,Back to School,Set C,Ad 1,0.98,134.05,13049,137,69,9680
2025-02-13,Google,Holiday Sale,Set C,Ad 1,0.91,256.27,9344,87,54,1630
2025-02-13,Facebook,Holiday Sale,Set C,Ad 4,1.78,129.26,6408,205,96,9435
2025-02-13,LinkedIn,Holiday Sale,Set D,Ad 3,0.67,183.86,5418,254,18,8828
2025-02-13,TikTok,Brand Awareness,Set A,Ad 4,1.85,248.26,4173,240,78,7457
2025-02-13,Instagram,Brand Awareness,Set D,Ad 5,1.52,248.11,9988,548,5,10230
2025-02-13,X,Back to School,Set D,Ad 2,0.89,108.55,11705,316,49,10918
2025-02-13,Google Organic,Retargeting,Set D,Ad 1,0.71,85.78,7976,327,83,2388
2025-02-14,Google,Holiday Sale,Set C,Ad 3,1.31,239.5,6124,532,37,9856
2025-02-14,Facebook,Brand Awareness,Set C,Ad 3,1.73,132.38,6084,83,89,9934
2025-02-14,LinkedIn,Summer Promo,Set C,Ad 3,0.69,82.12,2776,528,83,3243
2025-02-14,TikTok,Retargeting,Set B,Ad 3,1.7,296.2,9509,118,97,7044
2025-02-14,Instagram,Retargeting,Set B,Ad 1,1.51,76.76,2329,51,41,9154
2025-02-14,X,Retargeting,Set B,Ad 2,1.48,156.67,13694,555,24,6876
2025-02-14,Google Organic,Holiday Sale,Set A,Ad 1,1.14,71.1,10661,410,85,7528
2025-02-15,Google,Retargeting,Set D,Ad 5,0.88,261.79,6756,110,76,10599
2025-02-15,Facebook,Brand Awareness,Set C,Ad 3,1.78,229.43,8868,330,69,887
2025-02-15,LinkedIn,Back to School,Set B,Ad 5,0.77,73.59,10125,79,86,1336
2025-02-15,TikTok,Holiday Sale,Set B,Ad 1,1.82,203.83,9372,502,85,7530
2025-02-15,Instagram,Holiday Sale,Set B,Ad 3,1.42,239.96,12857,525,5,6884
2025-02-15,X,Back to School,Set B,Ad 5,1.51,207.49,8982,429,71,9332
2025-02-15,Google Organic,Brand Awareness,Set B,Ad 2,1.49,22.44,13452,553,47,11144
2025-02-16,Google,Holiday Sale,Set D,Ad 1,0.65,154.79,11649,414,78,2452
2025-02-16,Facebook,Back to School,Set C,Ad 3,1.02,163.45,10300,164,77,8453
2025-02-16,LinkedIn,Brand Awareness,Set B,Ad 1,1.59,155.48,13232,115,69,9496
2025-02-16,TikTok,Retargeting,Set B,Ad 2,1.26,139.97,14581,353,79,10968
2025-02-16,Instagram,Back to School,Set D,Ad 2,1.25,128.51,12746,104,77,730
2025-02-16,X,Holiday Sale,Set C,Ad 1,0.92,100.13,12324,184,62,2005
2025-02-16,Google Organic,Back to School,Set C,Ad 1,1.28,83.45,5363,475,31,7872
2025-02-17,Google,Summer Promo,Set A,Ad 2,1.91,105.44,6435,578,96,8589
2025-02-17,Facebook,Summer Promo,Set D,Ad 1,1.34,57.02,10427,517,89,1016
2025-02-17,LinkedIn,Retargeting,Set D,Ad 4,1.59,123.65,9164,84,37,5733
2025-02-17,TikTok,Back to School,Set B,Ad 3,1.98,129.4,4257,549,88,594
2025-02-17,Instagram,Holiday Sale,Set C,Ad 1,1.36,29.96,12494,493,60,4077
2025-02-17,X,Holiday Sale,Set A,Ad 3,1.79,168.01,2909,414,83,10933
2025-02-17,Google Organic,Holiday Sale,Set B,Ad 4,1.32,83.04,2831,276,93,9753
2025-02-18,Google,Back to School,Set A,Ad 4,1.39,213.58,11538,583,40,7521
2025-02-18,Facebook,Summer Promo,Set A,Ad 5,1.78,203.65,3227,152,16,7102
2025-02-18,LinkedIn,Brand Awareness,Set D,Ad 2,0.53,286.32,12370,353,76,1663
2025-02-18,TikTok,Retargeting,Set D,Ad 2,1.84,169.03,3600,560,87,3143
2025-02-18,Instagram,Summer Promo,Set B,Ad 5,1.82,178.79,1165,146,65,3983
2025-02-18,X,Summer Promo,Set C,Ad 3,0.66,220.28,2951,401,23,4850
2025-02-18,Google Organic,Summer Promo,Set C,Ad 1,0.77,164.76,13389,543,68,911
2025-02-19,Google,Holiday Sale,Set A,Ad 2,1.21,93.4,7869,420,87,9066
2025-02-19,Facebook,Retargeting,Set D,Ad 1,1.71,256.85,14506,284,92,11838
2025-02-19,LinkedIn,Holiday Sale,Set A,Ad 5,1.11,74.46,12168,386,49,6702
2025-02-19,TikTok,Retargeting,Set B,Ad 1,0.71,169.0,10278,475,10,926
2025-02-19,Instagram,Brand Awareness,Set C,Ad 3,0.74,140.1,6413,447,41,9228
